game_date,home_team,away_team,home_pts,away_pts,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_fg_pct,away_fg_pct,home_elo,away_elo,home_injuries,away_injuries,home_roll5_pts,away_roll5_pts,home_roll5_reb,away_roll5_reb,home_roll5_ast,away_roll5_ast,point_diff,reb_diff,ast_diff,tov_diff,elo_diff,injury_diff,roll5_point_diff,roll5_reb_diff,roll5_ast_diff,home_advantage,home_win
2024-03-06,GS,ORL,108.9,100.7,50.7,40.7,29.0,22.0,15.4,11.5,0.516,0.445,1455.1,1449.2,2,2,101.3,108.6,46.3,46.4,25.8,23.8,8.2,10.0,7.1,3.9,5.9,0,-7.3,-0.1,1.9,1,1
2024-03-07,WAS,TOR,93.9,101.7,46.7,50.8,24.1,26.9,9.5,16.1,0.454,0.519,1475.9,1490.0,1,3,115.2,111.0,48.0,44.8,22.5,17.5,-7.7,-4.1,-2.7,-6.6,-14.1,2,4.2,3.2,5.0,1,1
2024-03-08,ORL,NY,98.1,120.7,45.6,41.3,28.9,24.9,10.2,14.9,0.455,0.48,1485.9,1402.5,1,3,108.0,110.1,44.8,40.7,25.1,26.7,-22.6,4.3,4.1,-4.7,83.4,2,-2.1,4.1,-1.5,1,0
2024-03-09,MEM,MIL,127.6,98.2,44.1,57.4,24.7,21.4,12.5,11.4,0.51,0.489,1574.8,1467.2,2,2,113.1,91.9,42.8,39.7,22.8,28.4,29.4,-13.2,3.3,1.1,107.6,0,21.2,3.0,-5.6,1,1
2024-03-10,POR,SA,118.9,124.4,41.7,46.9,17.3,28.3,10.9,12.3,0.506,0.394,1512.1,1398.7,1,0,119.8,94.6,39.8,45.9,25.9,23.2,-5.5,-5.1,-10.9,-1.4,113.4,-1,25.2,-6.1,2.7,1,0
2024-03-11,DAL,HOU,98.1,104.0,46.4,40.3,22.4,24.5,14.8,20.0,0.454,0.493,1608.2,1415.9,3,1,141.1,88.0,41.0,43.8,27.9,19.8,-5.8,6.1,-2.2,-5.2,192.3,-2,53.1,-2.8,8.1,1,1
2024-03-12,POR,PHI,103.4,96.9,34.3,44.6,23.8,23.1,10.9,15.5,0.443,0.545,1492.6,1498.3,2,0,118.9,117.5,40.5,39.0,28.8,22.9,6.5,-10.3,0.7,-4.6,-5.6,-2,1.3,1.5,5.9,1,1
2024-03-13,CHA,CHI,124.6,93.7,45.6,41.8,30.2,28.8,13.3,19.8,0.374,0.447,1664.6,1508.6,1,2,112.7,112.0,41.6,43.8,23.6,22.7,30.9,3.8,1.4,-6.6,155.9,1,0.6,-2.2,0.9,1,1
2024-03-14,CHI,POR,128.0,119.1,40.5,49.0,22.8,18.8,10.1,9.9,0.448,0.488,1609.3,1516.1,2,1,106.5,90.6,44.3,42.3,28.6,30.6,8.9,-8.6,3.9,0.2,93.2,-1,15.9,2.0,-2.0,1,0
2024-03-15,SA,NO,98.8,95.6,29.9,43.0,30.6,21.2,13.6,19.2,0.453,0.438,1666.8,1494.8,2,1,105.2,104.0,51.0,47.3,22.9,29.7,3.1,-13.1,9.4,-5.7,172.0,-1,1.2,3.8,-6.9,1,1
2024-03-16,LAC,POR,119.8,106.0,43.5,44.9,26.9,15.6,12.2,11.2,0.437,0.439,1403.3,1525.9,1,0,105.3,104.8,46.3,45.7,22.4,23.1,13.8,-1.4,11.2,1.0,-122.5,-1,0.5,0.6,-0.7,1,0
2024-03-17,IND,MIN,109.8,106.9,43.4,48.7,23.1,24.0,10.5,14.0,0.484,0.427,1565.3,1575.9,0,2,105.9,115.3,45.7,47.5,23.3,24.2,2.9,-5.3,-0.9,-3.5,-10.6,2,-9.4,-1.8,-0.9,1,1
2024-03-18,MEM,IND,112.7,104.7,39.5,46.9,22.0,24.4,11.2,17.2,0.409,0.474,1498.7,1667.4,1,2,100.8,109.4,49.6,44.9,29.2,23.3,8.1,-7.3,-2.4,-6.1,-168.6,1,-8.6,4.7,5.9,1,1
2024-03-19,BKN,MIN,107.2,103.8,58.0,43.5,32.8,20.7,14.0,11.4,0.407,0.37,1440.0,1307.1,0,1,84.2,103.6,45.6,39.9,26.7,23.7,3.4,14.5,12.1,2.6,132.9,1,-19.4,5.7,3.0,1,0
2024-03-20,LAC,NO,98.3,123.7,49.5,39.3,26.8,23.8,7.8,14.7,0.485,0.429,1581.8,1524.2,2,1,109.8,100.9,43.1,41.5,27.4,25.1,-25.4,10.3,3.1,-6.9,57.6,-1,8.9,1.6,2.3,1,0
2024-03-21,PHI,OKC,117.6,112.4,44.9,43.4,27.7,24.3,8.1,14.8,0.418,0.4,1515.1,1528.5,0,3,119.5,93.3,47.4,43.9,25.4,29.2,5.2,1.6,3.4,-6.7,-13.4,3,26.3,3.5,-3.7,1,1
2024-03-22,PHX,POR,105.5,122.3,41.0,47.8,24.8,26.5,17.3,14.3,0.513,0.413,1459.7,1447.6,3,2,116.7,104.9,43.1,45.2,24.0,21.9,-16.8,-6.8,-1.7,3.0,12.1,-1,11.7,-2.2,2.1,1,1
2024-03-23,MIN,MIL,114.7,118.5,44.4,46.5,23.2,27.0,17.2,11.3,0.447,0.459,1483.7,1369.1,2,0,118.4,107.2,40.4,40.6,18.7,26.9,-3.9,-2.1,-3.9,5.9,114.6,-2,11.1,-0.3,-8.2,1,0
2024-03-24,BKN,ATL,111.5,103.8,48.8,45.7,27.4,23.4,16.6,7.4,0.419,0.488,1622.8,1334.0,1,2,102.3,89.9,44.4,42.1,23.5,24.1,7.7,3.1,4.0,9.2,288.7,1,12.4,2.3,-0.6,1,1
2024-03-25,CHI,SA,110.7,83.2,39.8,40.6,24.0,25.3,11.8,14.2,0.41,0.451,1505.5,1498.0,3,2,109.0,114.7,46.7,41.5,18.7,24.3,27.5,-0.8,-1.3,-2.5,7.5,-1,-5.7,5.2,-5.5,1,1
2024-03-26,NO,OKC,102.5,112.3,44.9,42.3,25.0,20.5,8.1,13.5,0.553,0.462,1538.6,1584.1,2,1,126.6,104.5,49.3,39.3,26.3,24.1,-9.7,2.6,4.5,-5.3,-45.6,-1,22.1,10.0,2.2,1,0
2024-03-27,CLE,PHX,109.5,101.8,46.3,33.8,20.9,22.7,5.9,14.1,0.45,0.432,1446.6,1488.3,0,3,103.6,110.5,44.8,42.8,19.3,23.2,7.8,12.6,-1.8,-8.3,-41.7,3,-6.9,2.0,-3.9,1,1
2024-03-28,POR,CHI,115.2,119.1,51.6,34.4,19.6,25.8,14.9,14.1,0.396,0.478,1593.4,1509.2,2,0,102.3,103.2,52.1,41.4,22.7,21.3,-3.9,17.2,-6.2,0.8,84.2,-2,-0.9,10.8,1.4,1,1
2023-10-01,SAC,CLE,125.1,107.9,46.9,44.7,20.9,31.5,12.8,15.2,0.392,0.403,1503.9,1488.7,2,2,128.3,125.6,44.6,41.8,21.8,21.7,17.2,2.2,-10.6,-2.5,15.2,0,2.7,2.8,0.2,1,1
2023-10-02,MIL,DET,112.0,112.4,49.6,43.8,22.8,27.1,11.8,17.9,0.529,0.351,1537.1,1566.8,0,2,122.4,110.3,46.5,43.9,29.6,25.4,-0.4,5.9,-4.3,-6.1,-29.7,2,12.1,2.6,4.2,1,1
2023-10-03,HOU,CHA,120.1,117.4,41.0,51.9,23.0,22.5,14.4,20.2,0.471,0.488,1580.7,1503.3,3,3,108.7,94.4,38.5,43.0,23.2,28.1,2.8,-10.9,0.5,-5.8,77.4,0,14.3,-4.4,-4.9,1,1
2023-10-04,MIA,MIN,106.0,115.0,42.1,47.7,21.8,12.9,15.6,14.7,0.447,0.454,1541.1,1335.8,1,3,121.1,106.6,38.7,41.6,26.4,29.8,-9.0,-5.6,8.9,0.9,205.4,2,14.4,-2.9,-3.4,1,1
2023-10-05,GS,UTA,113.7,94.1,45.5,34.2,23.0,22.6,10.1,8.7,0.47,0.418,1538.0,1435.9,2,2,106.9,110.1,45.8,42.5,21.6,26.3,19.7,11.3,0.3,1.4,102.2,0,-3.2,3.4,-4.6,1,0
2023-10-06,WAS,MEM,102.9,102.5,44.6,48.4,21.0,26.7,11.4,17.8,0.436,0.414,1467.1,1390.7,0,0,107.0,117.0,43.3,46.4,25.2,24.2,0.4,-3.9,-5.7,-6.4,76.5,0,-10.0,-3.1,1.0,1,1
2023-10-07,HOU,DAL,113.7,130.0,46.6,40.7,18.6,18.8,9.9,15.4,0.453,0.555,1609.2,1568.6,2,0,115.4,104.7,44.9,41.7,23.7,26.0,-16.3,5.9,-0.2,-5.5,40.6,-2,10.7,3.3,-2.3,1,0
2023-10-08,MIN,WAS,100.2,134.4,46.3,39.9,24.4,23.0,14.4,10.3,0.446,0.375,1741.5,1616.5,2,1,108.8,95.7,47.5,46.5,24.4,27.9,-34.2,6.4,1.4,4.1,125.0,-1,13.1,1.0,-3.5,1,0
2023-10-09,SA,BOS,129.9,106.6,39.0,46.6,26.9,19.1,7.7,10.5,0.448,0.469,1566.8,1535.8,0,2,98.5,94.3,51.0,39.7,26.7,28.8,23.2,-7.7,7.8,-2.9,31.1,2,4.2,11.3,-2.0,1,1
2023-10-10,TOR,WAS,116.7,81.4,47.2,48.9,22.7,17.9,13.0,11.1,0.466,0.45,1597.0,1538.3,0,0,118.9,114.4,43.1,39.2,22.6,20.1,35.3,-1.7,4.8,1.9,58.7,0,4.5,3.9,2.5,1,1
2023-10-11,DET,MIN,141.2,94.2,48.9,46.9,18.8,25.9,10.0,8.6,0.406,0.433,1649.1,1458.8,1,3,121.9,132.1,43.6,41.4,28.6,25.0,47.1,2.0,-7.1,1.4,190.3,2,-10.2,2.3,3.5,1,1
2023-10-12,ORL,DET,134.4,121.3,38.0,48.7,30.4,23.1,15.5,10.4,0.436,0.493,1471.8,1442.3,0,1,112.7,99.8,45.0,48.5,22.6,27.6,13.1,-10.6,7.4,5.1,29.5,1,12.9,-3.5,-5.0,1,1
2023-10-13,WAS,DAL,109.2,131.8,41.2,40.6,23.1,29.9,12.9,13.5,0.529,0.367,1528.0,1494.3,3,0,108.6,109.2,43.9,41.2,28.2,20.1,-22.6,0.6,-6.8,-0.6,33.8,-3,-0.6,2.7,8.1,1,0
2023-10-14,ATL,TOR,99.3,108.1,50.6,45.1,18.9,18.1,14.2,14.3,0.551,0.463,1527.0,1476.7,3,1,96.5,115.3,41.9,40.9,28.7,24.9,-8.8,5.5,0.8,-0.1,50.2,-2,-18.8,1.0,3.7,1,0
2023-10-15,POR,ORL,103.1,103.3,45.8,42.7,27.8,28.7,11.8,11.9,0.449,0.425,1566.3,1431.8,1,0,92.8,105.6,42.9,45.7,21.8,29.7,-0.2,3.1,-0.9,-0.1,134.5,-1,-12.8,-2.9,-7.8,1,0
2023-10-16,ORL,MIN,111.5,127.4,46.1,52.0,23.5,20.9,12.9,8.5,0.474,0.4,1579.1,1499.2,0,0,119.0,108.2,48.9,45.8,23.7,19.7,-15.9,-5.9,2.6,4.4,79.9,0,10.8,3.1,4.1,1,0
2023-10-17,LAL,MEM,124.5,101.8,51.0,50.1,26.7,25.3,13.4,8.4,0.394,0.419,1559.1,1355.3,1,2,106.3,103.4,44.2,47.4,31.2,24.1,22.6,0.9,1.4,5.1,203.8,1,2.9,-3.1,7.1,1,1
2023-10-18,HOU,POR,104.0,103.2,46.7,50.9,25.5,28.7,13.7,14.6,0.415,0.531,1448.4,1520.8,2,0,115.1,107.2,46.3,39.8,28.7,22.8,0.8,-4.2,-3.2,-0.9,-72.3,-2,7.9,6.5,5.9,1,1
2023-10-19,CHA,WAS,91.3,111.1,48.7,42.7,23.4,18.8,10.3,12.7,0.476,0.397,1644.9,1455.2,3,0,92.0,108.5,44.8,40.1,26.6,19.9,-19.8,6.0,4.6,-2.4,189.7,-3,-16.5,4.7,6.6,1,0
2023-10-20,UTA,CHI,130.4,109.2,46.1,43.0,28.7,17.2,12.6,8.7,0.406,0.439,1294.4,1436.3,0,3,121.5,99.3,47.3,44.8,29.6,26.4,21.2,3.1,11.5,3.8,-141.9,3,22.2,2.5,3.2,1,1
2023-10-21,PHI,SA,133.8,103.1,45.5,42.3,26.6,25.3,14.0,10.3,0.428,0.402,1524.1,1520.2,3,1,115.7,113.8,44.2,44.6,22.5,21.0,30.7,3.2,1.3,3.7,3.8,-2,1.9,-0.4,1.5,1,1
2023-10-22,SA,IND,104.6,80.0,41.3,34.1,21.9,24.5,10.4,11.2,0.493,0.445,1596.1,1505.7,3,2,124.2,102.9,48.8,46.1,24.6,25.4,24.6,7.2,-2.6,-0.8,90.3,-1,21.3,2.7,-0.9,1,1
2023-10-23,SAC,MIL,109.4,101.6,50.6,43.4,30.8,16.9,11.3,16.2,0.48,0.482,1525.8,1326.3,1,1,104.1,99.0,40.7,46.0,27.3,23.6,7.8,7.2,13.9,-5.0,199.6,0,5.1,-5.3,3.7,1,0
2023-10-24,POR,MIN,131.0,129.4,34.5,49.0,21.5,21.9,17.8,9.8,0.497,0.506,1500.7,1414.9,2,2,112.0,100.6,42.9,44.0,27.4,22.7,1.6,-14.5,-0.4,8.0,85.8,0,11.4,-1.1,4.7,1,1
2023-10-25,MIL,NO,127.9,108.2,48.0,40.7,25.9,29.9,6.9,10.4,0.486,0.495,1600.7,1522.2,0,3,120.2,114.0,44.9,38.8,27.2,22.7,19.6,7.2,-3.9,-3.5,78.5,3,6.2,6.1,4.5,1,0
2023-10-26,MIA,IND,110.3,99.8,51.3,39.5,28.1,26.3,15.5,11.4,0.444,0.398,1488.7,1503.0,2,0,110.5,95.4,43.2,44.2,25.2,20.9,10.6,11.8,1.8,4.1,-14.3,-2,15.1,-1.1,4.4,1,1
2023-10-27,LAC,BOS,103.2,106.1,45.5,45.0,30.0,17.9,15.6,16.1,0.521,0.435,1514.0,1476.5,1,0,106.8,115.2,46.0,45.0,28.2,21.2,-2.9,0.4,12.1,-0.5,37.5,-1,-8.4,1.0,7.0,1,0
2023-10-28,HOU,SA,110.6,111.3,36.9,43.7,21.7,19.9,15.1,15.1,0.443,0.462,1579.4,1357.8,1,0,102.3,97.8,44.9,43.6,23.1,28.6,-0.7,-6.8,1.8,0.0,221.6,-1,4.5,1.3,-5.5,1,1
2023-10-29,BOS,HOU,116.4,98.0,47.1,47.4,30.1,23.6,16.2,15.6,0.472,0.467,1572.0,1442.1,0,1,105.4,109.1,42.7,50.3,28.1,21.4,18.4,-0.3,6.5,0.6,129.9,1,-3.7,-7.6,6.7,1,1
2023-10-30,LAL,NO,123.5,130.1,39.0,38.6,27.4,20.7,7.5,14.6,0.462,0.426,1410.4,1536.0,0,2,104.3,111.6,45.7,41.3,27.6,22.4,-6.7,0.3,6.8,-7.1,-125.6,2,-7.3,4.4,5.2,1,0
2023-10-31,ORL,WAS,107.9,83.7,41.3,41.8,23.9,21.5,17.9,13.5,0.391,0.431,1422.5,1516.1,0,2,122.1,111.2,44.2,41.0,23.6,25.7,24.1,-0.5,2.4,4.4,-93.6,2,10.8,3.2,-2.2,1,1
2023-11-01,BOS,ATL,102.9,84.7,44.0,33.9,26.4,27.4,6.1,15.3,0.504,0.475,1585.3,1365.8,3,3,124.6,111.7,45.6,44.2,24.0,21.0,18.1,10.1,-1.0,-9.2,219.4,0,12.9,1.5,3.0,1,1
2023-11-02,LAL,IND,110.2,108.2,53.4,47.2,26.3,26.4,12.7,11.4,0.489,0.465,1449.3,1534.4,2,0,113.8,105.3,41.5,40.0,31.2,21.7,1.9,6.3,-0.1,1.3,-85.2,-2,8.5,1.5,9.5,1,0
2023-11-03,MEM,PHI,126.3,105.2,47.8,46.3,30.0,11.7,12.3,11.1,0.477,0.457,1455.0,1473.8,0,0,106.4,104.5,47.3,43.6,28.5,25.7,21.2,1.5,18.3,1.1,-18.8,0,1.9,3.6,2.8,1,0
2023-11-04,NY,PHX,114.2,96.5,46.4,52.6,27.1,31.0,12.9,9.6,0.397,0.416,1538.2,1295.4,0,2,112.5,94.0,50.5,43.4,24.9,27.8,17.7,-6.2,-3.9,3.3,242.8,2,18.5,7.2,-2.9,1,0
2023-11-05,CHI,NO,123.4,105.8,54.3,52.5,17.7,29.3,15.7,7.0,0.456,0.419,1444.1,1555.4,0,1,109.8,104.5,39.9,43.7,24.9,23.0,17.6,1.8,-11.7,8.7,-111.4,1,5.4,-3.9,2.0,1,1
2023-11-06,DAL,OKC,119.1,103.3,40.9,42.5,29.2,26.3,9.9,13.8,0.507,0.456,1478.8,1473.5,1,1,113.0,108.0,44.6,45.0,22.8,29.6,15.7,-1.6,2.8,-3.9,5.2,0,5.0,-0.4,-6.8,1,1
2023-11-07,CHI,MEM,110.1,115.0,36.4,33.1,23.8,25.8,16.2,14.2,0.509,0.381,1369.6,1560.0,2,1,124.0,115.0,42.2,49.0,20.6,26.0,-4.9,3.3,-2.1,2.0,-190.4,-1,9.0,-6.8,-5.4,1,0
2023-11-08,BKN,MIN,108.6,114.4,44.2,34.7,22.8,28.3,11.0,11.4,0.455,0.445,1393.3,1524.6,1,2,107.0,96.2,44.3,39.1,28.8,24.4,-5.8,9.5,-5.4,-0.4,-131.3,1,10.8,5.1,4.4,1,1
2023-11-09,BOS,POR,114.3,91.4,47.6,46.5,18.6,30.5,7.3,12.1,0.416,0.458,1540.3,1423.8,1,2,100.2,106.8,41.8,45.0,24.1,24.6,22.9,1.0,-11.9,-4.8,116.5,1,-6.6,-3.3,-0.5,1,1
2023-11-10,ORL,NY,106.1,101.7,34.3,41.2,20.5,29.9,9.7,13.1,0.478,0.458,1482.8,1430.4,1,3,99.9,111.2,44.9,46.0,20.8,27.7,4.5,-6.8,-9.3,-3.5,52.3,2,-11.3,-1.1,-6.9,1,1
2023-11-11,CHA,CLE,113.3,115.9,47.3,36.7,25.5,24.8,18.0,9.2,0.512,0.443,1522.1,1425.7,0,0,104.8,103.6,45.8,39.8,24.0,23.1,-2.7,10.6,0.7,8.8,96.4,0,1.2,6.0,0.9,1,1
2023-11-12,LAC,UTA,102.1,117.7,47.1,48.0,27.1,27.4,15.7,8.6,0.512,0.46,1505.9,1456.8,2,1,106.0,100.9,46.7,45.6,26.2,23.6,-15.6,-0.9,-0.3,7.1,49.1,-1,5.2,1.1,2.6,1,0
2023-11-13,OKC,HOU,105.6,115.2,47.6,44.7,26.3,28.5,15.6,13.4,0.493,0.462,1640.0,1278.3,1,0,102.8,108.0,48.4,48.5,26.4,24.4,-9.7,2.9,-2.2,2.3,361.7,-1,-5.2,-0.1,2.0,1,1
2023-11-14,WAS,MIL,113.3,137.9,38.1,36.9,27.3,23.9,14.6,16.1,0.507,0.496,1570.1,1434.1,2,3,109.1,115.2,46.0,44.7,29.4,23.2,-24.6,1.1,3.4,-1.5,135.9,1,-6.1,1.3,6.1,1,0
2023-11-15,BKN,LAL,119.2,104.0,46.9,41.0,22.8,24.8,14.5,12.9,0.474,0.43,1601.0,1438.2,2,3,120.3,106.9,43.6,45.4,25.0,20.6,15.2,5.9,-2.0,1.6,162.7,1,13.4,-1.8,4.4,1,1
2023-11-16,CHA,IND,114.8,101.9,52.1,43.8,29.3,34.3,13.0,17.5,0.443,0.443,1589.7,1534.8,0,1,115.3,104.4,49.4,42.9,24.1,22.6,12.9,8.3,-5.0,-4.5,54.9,1,10.9,6.5,1.5,1,1
2023-11-17,TOR,CLE,99.8,94.4,48.5,50.3,19.2,26.2,9.5,13.3,0.467,0.478,1439.5,1371.8,3,0,102.8,104.9,46.9,40.1,25.2,22.4,5.4,-1.8,-6.9,-3.8,67.6,-3,-2.1,6.8,2.8,1,0
2023-11-18,MEM,DAL,114.0,100.3,44.0,43.0,25.6,22.7,18.4,14.2,0.475,0.47,1636.9,1524.3,3,0,122.8,110.9,42.7,51.6,31.7,20.0,13.7,0.9,2.8,4.2,112.6,-3,12.0,-8.9,11.7,1,0
2023-11-19,DEN,PHI,84.2,105.5,54.3,42.7,22.2,17.1,14.1,13.9,0.448,0.509,1578.0,1379.5,2,2,117.4,94.0,40.7,49.3,25.1,30.7,-21.3,11.6,5.1,0.2,198.5,0,23.4,-8.6,-5.6,1,0
2023-11-20,PHX,PHI,118.5,115.6,49.7,43.1,25.0,28.9,13.9,10.9,0.434,0.437,1523.5,1314.8,3,3,109.8,112.2,44.1,42.4,31.7,26.1,3.0,6.7,-3.9,3.0,208.7,0,-2.4,1.7,5.5,1,0
2023-11-21,IND,POR,109.9,120.4,42.9,44.2,21.1,33.8,17.1,11.4,0.454,0.435,1504.8,1423.8,3,2,103.4,123.8,46.3,46.6,30.3,16.9,-10.4,-1.2,-12.7,5.7,81.0,-1,-20.4,-0.3,13.5,1,1
2023-11-22,WAS,GS,128.7,95.6,46.3,40.7,22.3,24.2,11.8,12.3,0.509,0.386,1477.4,1445.7,1,0,101.7,112.3,47.5,40.5,20.6,25.1,33.1,5.6,-1.9,-0.6,31.7,-1,-10.6,7.0,-4.5,1,1
2023-11-23,WAS,MIN,114.5,95.0,39.3,45.7,20.2,30.4,7.7,15.1,0.472,0.505,1512.0,1449.1,1,0,111.4,104.3,48.7,43.8,29.8,17.7,19.5,-6.4,-10.3,-7.4,62.9,-1,7.1,4.9,12.1,1,1
2023-11-24,POR,WAS,119.6,98.8,50.3,37.0,25.1,18.9,14.3,12.8,0.459,0.405,1512.1,1404.4,3,3,108.1,108.0,42.3,48.9,22.3,24.4,20.7,13.4,6.2,1.5,107.6,0,0.2,-6.5,-2.1,1,0
2023-11-25,MEM,CHI,108.8,85.3,57.4,43.3,20.5,31.2,7.0,15.7,0.496,0.388,1578.8,1317.7,1,1,122.9,107.8,44.6,44.6,19.6,26.7,23.5,14.1,-10.7,-8.7,261.0,0,15.1,0.0,-7.2,1,1
2023-11-26,NY,SA,120.5,104.5,43.0,46.4,34.4,24.7,9.8,10.4,0.44,0.499,1432.7,1590.5,0,3,103.7,116.9,45.0,39.1,25.1,24.2,16.0,-3.4,9.7,-0.7,-157.8,3,-13.2,5.9,0.9,1,0
2023-11-27,DEN,CHI,119.9,105.6,42.8,46.4,29.9,19.3,14.2,12.2,0.429,0.491,1566.2,1592.4,3,3,113.5,105.2,41.8,39.5,22.9,27.0,14.3,-3.6,10.6,2.0,-26.3,0,8.3,2.3,-4.1,1,1
2023-11-28,UTA,CLE,97.5,121.2,49.9,46.9,26.9,27.8,11.1,13.6,0.429,0.423,1456.3,1416.5,3,2,111.2,113.7,48.8,44.1,23.2,22.0,-23.7,2.9,-1.0,-2.5,39.9,-1,-2.4,4.7,1.2,1,1
2023-11-29,IND,OKC,103.7,109.7,40.6,46.7,24.0,19.4,13.2,12.2,0.453,0.371,1498.8,1467.0,0,2,111.2,101.5,45.3,43.1,22.9,22.7,-6.0,-6.1,4.6,1.0,31.7,2,9.7,2.1,0.2,1,0
2023-11-30,CLE,PHI,103.6,106.8,48.2,39.0,25.8,23.0,10.7,9.6,0.544,0.466,1735.7,1526.0,1,3,111.2,118.4,43.5,46.5,19.6,23.6,-3.2,9.1,2.8,1.0,209.7,2,-7.2,-3.0,-4.0,1,0
2023-12-01,MIA,CHI,111.0,103.3,46.8,49.0,28.1,20.3,15.6,16.7,0.502,0.522,1380.7,1575.3,3,2,115.3,109.2,44.2,38.9,22.6,23.1,7.7,-2.2,7.8,-1.1,-194.6,-1,6.1,5.3,-0.5,1,0
2023-12-02,CHI,ORL,117.0,86.3,46.1,47.7,30.9,21.0,15.5,11.2,0.434,0.504,1573.8,1511.2,1,1,94.5,112.6,41.7,41.4,28.1,20.9,30.7,-1.6,9.9,4.3,62.6,0,-18.1,0.3,7.2,1,1
2023-12-03,MIL,MEM,127.7,107.0,44.0,44.1,26.1,19.8,15.7,11.9,0.526,0.452,1560.1,1590.6,3,1,106.6,112.6,46.0,45.8,27.6,27.3,20.6,-0.1,6.3,3.8,-30.5,-2,-6.0,0.2,0.3,1,1
2023-12-04,OKC,WAS,94.2,112.8,46.4,50.1,22.9,22.3,15.8,21.4,0.395,0.427,1538.7,1388.9,3,1,109.1,108.2,46.9,39.0,27.3,24.4,-18.6,-3.7,0.6,-5.6,149.7,-2,0.9,7.9,2.9,1,0
2023-12-05,GS,UTA,92.9,123.4,47.7,55.0,26.3,26.2,10.4,15.2,0.444,0.444,1410.4,1350.4,0,0,103.2,108.0,45.4,42.5,21.5,30.3,-30.5,-7.3,0.1,-4.8,59.9,0,-4.8,2.8,-8.8,1,0
2023-12-06,TOR,LAC,119.8,97.0,38.2,42.3,24.5,23.9,14.8,15.3,0.469,0.506,1559.7,1331.3,0,0,118.1,108.6,40.8,45.1,32.1,19.7,22.7,-4.1,0.5,-0.6,228.3,0,9.5,-4.4,12.4,1,1
2023-12-07,PHI,POR,121.7,119.4,44.7,39.9,19.5,23.4,8.8,16.7,0.507,0.401,1590.6,1570.4,1,1,105.3,105.2,44.8,41.9,28.8,25.6,2.3,4.9,-3.9,-7.8,20.2,0,0.1,3.0,3.2,1,0
2023-12-08,MIL,TOR,114.2,103.6,52.2,49.6,19.2,16.6,14.7,14.4,0.464,0.393,1503.7,1460.4,0,3,134.2,103.8,43.4,42.5,25.3,20.3,10.5,2.6,2.6,0.3,43.3,3,30.4,0.9,5.1,1,1
2023-12-09,OKC,CHA,83.8,109.8,54.7,42.3,20.0,29.1,17.4,10.6,0.523,0.461,1622.2,1476.5,1,0,102.9,105.7,49.0,40.4,28.5,28.0,-26.0,12.4,-9.1,6.8,145.7,-1,-2.8,8.6,0.5,1,0
2023-12-10,POR,CHI,112.6,87.8,42.9,46.3,30.3,29.7,10.6,16.4,0.552,0.451,1546.8,1492.1,0,3,99.9,105.6,45.8,43.0,24.1,25.6,24.8,-3.3,0.7,-5.7,54.7,3,-5.7,2.9,-1.5,1,1
2023-12-11,ORL,LAC,121.3,89.0,47.7,41.2,24.4,20.5,15.6,7.7,0.44,0.444,1516.7,1470.9,0,2,112.4,103.1,48.3,45.3,28.9,21.9,32.3,6.5,3.9,7.9,45.8,2,9.3,2.9,7.0,1,1
2023-12-12,DEN,SA,117.2,114.3,46.6,55.7,22.0,26.4,18.1,8.9,0.534,0.452,1529.5,1452.4,0,0,102.2,92.0,43.0,42.4,22.7,26.0,2.9,-9.1,-4.4,9.2,77.1,0,10.1,0.7,-3.4,1,1
2023-12-13,SAC,ATL,112.1,112.2,47.7,40.7,28.4,21.5,13.9,15.1,0.417,0.482,1485.7,1403.2,3,3,99.2,102.4,45.5,40.0,23.4,24.0,-0.2,7.0,6.9,-1.2,82.5,0,-3.2,5.5,-0.6,1,1
2023-12-14,NY,CLE,98.5,113.0,39.3,51.9,15.8,20.2,15.0,11.1,0.458,0.471,1532.6,1538.8,3,2,116.9,98.0,45.0,48.1,25.0,20.7,-14.4,-12.6,-4.4,3.8,-6.2,-1,18.8,-3.1,4.3,1,0
2023-12-15,MIL,ORL,134.2,115.0,41.1,40.3,30.0,16.9,13.4,14.7,0.401,0.465,1433.6,1419.3,3,1,107.2,103.3,45.7,48.8,22.9,21.5,19.3,0.7,13.0,-1.3,14.3,-2,3.9,-3.1,1.3,1,1
2023-12-16,IND,DAL,132.8,106.7,47.6,43.4,26.9,24.9,14.4,12.1,0.443,0.484,1439.6,1545.4,1,1,97.8,104.5,43.2,42.5,24.6,27.8,26.1,4.2,2.0,2.3,-105.8,0,-6.7,0.7,-3.2,1,1
2023-12-17,DEN,BKN,114.5,101.4,44.2,45.5,17.8,22.0,15.7,12.3,0.457,0.478,1482.6,1496.3,3,2,103.0,110.8,44.4,44.9,26.6,21.2,13.1,-1.4,-4.2,3.4,-13.7,-1,-7.8,-0.5,5.4,1,1
2023-12-18,ORL,BOS,115.3,124.9,41.6,53.6,26.3,23.0,8.6,14.5,0.482,0.464,1544.6,1458.0,1,1,107.1,99.5,41.2,43.8,29.2,21.3,-9.6,-12.0,3.3,-5.9,86.5,0,7.6,-2.7,7.9,1,0
